a,b,c,alpha,beta,gamma,structure type,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17
3.301,3.301,3.301,90.0,90.0,120.0,hexagonal,0.7316295320125163,0.9437383404111679,2.0825161477254674,26.0,28.0,8.0,1.6693263053894043,0.6836593151092529,0.16964197158813477,8.423355110172643,3.223681081668436,0.4798199539353029,1.7609380161139088,0.4743755132495412,0.05704691724010849,26.426186939734084,18.92924752299166,0.0
4.016,4.016,4.016,90.0,90.0,120.0,hexagonal,0.7008197116353881,0.8891158320137881,2.0663935943286496,26.0,28.0,8.0,2.023502826690674,0.8317408561706543,0.17096877098083496,10.244933062348649,4.004495718845759,0.48357270932671287,2.350108627455643,0.631204067243633,0.05771748494713008,24.699165829009765,17.336631276868772,0.0
4.099,4.099,4.099,90.0,90.0,120.0,hexagonal,0.697753010759137,0.8838337403970045,2.0649175960272865,26.0,28.0,8.0,2.0646913051605225,0.8489305973052979,0.17109179496765137,10.45641933194088,4.095234103292154,0.48392067370801883,2.4222273694495753,0.6504112916304535,0.05777979380269652,24.526357544719243,17.17529703935412,0.0
6.17,6.17,6.17,90.0,90.0,120.0,hexagonal,0.641604109545766,0.7914236351574859,2.0417223364846766,26.0,28.0,8.0,3.0951130390167236,1.277848720550537,0.17306041717529297,15.734448039171454,6.362100993322105,0.48948877815849007,4.445769949744187,1.1892953715021275,0.058779898680713795,21.406125816068343,14.127890568247992,0.0
8.477,8.477,8.477,90.0,90.0,120.0,hexagonal,0.6038446821990279,0.7332146759958839,2.0298197367980695,26.0,28.0,8.0,4.245866298675537,1.7556438446044922,0.17409706115722656,21.615086382231418,8.889492093450952,0.4924208501156959,7.143017021705421,1.9077333823446152,0.05930883234271762,19.444406099152822,12.118039123614263,0.0
6.856,6.856,6.856,90.0,90.0,120.0,hexagonal,0.6285605173371631,0.7709969098370822,2.0372959240643906,26.0,28.0,8.0,3.4371039867401123,1.419924259185791,0.17344379425048828,17.483014020400795,7.113527591211442,0.49057313227697835,5.202609397255813,1.3908446152160465,0.05897532760940572,20.708217803944844,13.43067324097987,0.0
8.48,8.48,8.48,90.0,90.0,120.0,hexagonal,0.60380510372753,0.7331550651589797,2.0298088832093346,26.0,28.0,8.0,4.247364044189453,1.756265640258789,0.17409801483154297,21.622732391298673,8.89277967897414,0.49242354751400064,7.146796944706724,1.9087408635569985,0.05930931966904522,19.44337977924689,12.116504054983265,0.0
3.858,3.858,3.858,90.0,90.0,120.0,hexagonal,0.7069153459629539,0.8996950779023111,2.0693953942147627,26.0,28.0,8.0,1.9451326131820679,0.7990180253982544,0.17071938514709473,9.84236087633876,3.8318089597744245,0.4828673396700346,2.2149097608326658,0.5952011835551952,0.05759124546396697,25.042574399812118,17.655949328892202,0.0
3.898,3.898,3.898,90.0,90.0,120.0,hexagonal,0.7053388222017879,0.896948655218785,2.0686106779526026,26.0,28.0,8.0,1.9649684429168701,0.8073021173477173,0.17078447341918945,9.944276044666923,3.875520597173611,0.48305143710433013,2.2488763839085806,0.6042456609507038,0.05762418435884707,24.953774380262242,17.573547486126376,0.0
7.18,7.18,7.18,90.0,90.0,120.0,hexagonal,0.6230127418946471,0.762414116327191,2.0355148482233467,26.0,28.0,8.0,3.598694324493408,1.4870269298553467,0.1735987663269043,18.3088936555964,7.468468207050348,0.49101145950149166,5.573777808804143,1.4897028338005975,0.059054386969143134,20.416681491841093,13.13485966491197,0.0
7.514,7.514,7.514,90.0,90.0,120.0,hexagonal,0.6176445511102957,0.7541666458870828,2.03385310879949,26.0,28.0,8.0,3.7653086185455322,1.5562005043029785,0.17374372482299805,19.160278403049592,7.834384925924874,0.4914214640438056,5.965310874226517,1.5939932797666543,0.05912836982705422,20.137878256446033,12.84907373793415,0.0
7.501,7.501,7.501,90.0,90.0,120.0,hexagonal,0.6178472989939328,0.7544771368239181,2.03391316605464,26.0,28.0,8.0,3.7588229179382324,1.5535080432891846,0.1737384796142578,19.127140375205943,7.820141941100659,0.49140662835312976,5.949904744587066,1.5898898934778127,0.059125692277389216,20.148250762650434,12.859800333942173,0.0
8.99,8.99,8.99,90.0,90.0,120.0,hexagonal,0.5973414709507749,0.7234605912876373,2.02804209108464,26.0,28.0,8.0,4.501946926116943,1.8618898391723633,0.1742534637451172,22.922818926985734,9.451596202224726,0.4928632234376663,7.798889551186755,2.082477610218178,0.05938877169788705,19.135117171668846,11.776332448708317,0.0
7.323,7.323,7.323,90.0,90.0,120.0,hexagonal,0.620673045843631,0.7588126414716012,2.034787332531225,26.0,28.0,8.0,3.670024871826172,1.5166430473327637,0.1736621856689453,18.673407163584297,7.625130691437592,0.491190836488754,5.740314999586405,1.5340617862764754,0.05908675067028729,20.294602165313513,13.010172844258838,0.0
3.883,3.883,3.883,90.0,90.0,120.0,hexagonal,0.7059272998800183,0.8979729799006623,2.0689008899993544,26.0,28.0,8.0,1.9575296640396118,0.8041956424713135,0.1707603931427002,9.906057438353061,3.8591280786250803,0.48298332779713654,2.236118124436598,0.6008483828292328,0.057611997442638084,24.987003014987668,17.604374905275904,0.0
3.716,3.716,3.716,90.0,90.0,120.0,hexagonal,0.7127066216516615,0.9098470930491928,2.072329457638301,26.0,28.0,8.0,1.8747437000274658,0.769608736038208,0.17047667503356934,9.480573160615869,3.6766671215595506,0.4821808518014891,2.095776990804243,0.5634829699536282,0.057468473743179004,25.367551564739614,17.957583114247964,0.0
3.313,3.313,3.313,90.0,90.0,120.0,hexagonal,0.7310349079680979,0.9426559356239221,2.082182077928775,26.0,28.0,8.0,1.6752588748931885,0.6861447095870972,0.16966915130615234,8.453921998402535,3.2367685795376584,0.4798968297869868,1.770333569909495,0.47687491183310077,0.0570606277141159,26.39315064547097,18.899133566313473,0.0
3.253,3.253,3.253,90.0,90.0,120.0,hexagonal,0.7340396634962902,0.9481373634498779,2.083880467430866,26.0,28.0,8.0,1.6456009149551392,0.6737183332443237,0.16953110694885254,8.301087854107452,3.171339722729082,0.47950638138238183,1.7235305824034128,0.46442526861567446,0.056991004315668184,26.55885218523517,19.051241316865386,0.0
3.769,3.769,3.769,90.0,90.0,120.0,hexagonal,0.7105085606924574,0.9059821528582264,2.071206813345812,26.0,28.0,8.0,1.901010274887085,0.780585527420044,0.17056941986083984,9.615604429565952,3.7345652823181203,0.48244317378662094,2.1399760360509994,0.5752499347398959,0.05751537718478522,25.24496909877506,17.84330638836354,0.0
4.999,4.999,4.999,90.0,90.0,120.0,hexagonal,0.6693270917707104,0.8360812895467095,2.0522991746172368,26.0,28.0,8.0,2.5119714736938477,1.0353267192840576,0.17215442657470703,12.749902419908492,5.079879892959147,0.4869262497690277,3.250530672740639,0.8710288719823251,0.05831892431749407,22.931625519019505,15.613460550664117,0.0
4.017,4.017,4.017,90.0,90.0,120.0,hexagonal,0.7007822126427691,0.8890511127080148,2.066376413325945,26.0,28.0,8.0,2.023998975753784,0.8319478034973145,0.17097020149230957,10.247481996551917,4.0055887702535244,0.48357675542416995,2.3509730262962196,0.6314339658800042,0.05771820933992479,24.69687313887087,17.334540931487936,0.0
4.413,4.413,4.413,90.0,90.0,120.0,hexagonal,0.6869063104942238,0.8653606563069408,2.059881404636906,26.0,28.0,8.0,2.2206175327301025,0.9139621257781982,0.17151355743408203,11.256540503620451,4.438634262774716,0.4851135981082712,2.701735693159032,0.7248688076404787,0.057993576940715136,23.916341104559823,16.601443258538865,0.0
6.96,6.96,6.96,90.0,90.0,120.0,hexagonal,0.6267408769457357,0.7681750733587561,2.03670901931975,26.0,28.0,8.0,3.4889683723449707,1.4414629936218262,0.17349481582641602,17.74810986534854,7.227455782243756,0.4907174430862796,5.320810141208578,1.422325531320451,0.059001352484896914,20.612149414867968,13.333476752633553,0.0
5.801,5.801,5.801,90.0,90.0,120.0,hexagonal,0.649487327761696,0.8039446077011805,2.044561870304132,26.0,28.0,8.0,2.9112541675567627,1.2014262676239014,0.17281579971313477,14.793931725144713,5.957973591185287,0.4887968954933352,4.055574639074998,1.0854051891022816,0.058655316401454285,21.83502931972417,14.54995908709436,0.0
3.974,3.974,3.974,90.0,90.0,120.0,hexagonal,0.7024062149723302,0.8918589950392342,2.0671643174477263,26.0,28.0,8.0,2.0026655197143555,0.8230423927307129,0.17090463638305664,10.137918586978978,3.9585850756018166,0.483391309290722,2.3139013770862134,0.6215613157771942,0.057685011117345045,24.78951366743771,17.42439921963961,0.0
8.659,8.659,8.659,90.0,90.0,120.0,hexagonal,0.6014772623129777,0.7296551808520112,2.0291634104419747,26.0,28.0,8.0,4.336711883544922,1.793337345123291,0.17415475845336914,22.079036825573414,9.088910425100785,0.4925840427131301,7.3734895451239595,1.969136357392183,0.05933831798775369,19.330060493427073,11.99335397681061,0.0
8.696,8.696,8.696,90.0,90.0,120.0,hexagonal,0.6010043002442689,0.7289452317988244,2.0290278858171367,26.0,28.0,8.0,4.3551812171936035,1.8010005950927734,0.17416667938232422,22.173355930464055,9.129453071825633,0.4926177601919388,7.420643357199602,1.9816995553949426,0.059344410672077096,19.307562688676114,11.968555852931786,0.0
5.427,5.427,5.427,90.0,90.0,120.0,hexagonal,0.6582266215753281,0.8179873799629216,2.0478674705821613,26.0,28.0,8.0,2.724992036819458,1.1239683628082275,0.172532320022583,13.840705913449613,5.548437412569908,0.48799509384726397,3.672654460661983,0.9834673355991495,0.058511052072267186,22.315237102158555,15.017564566268938,0.0
5.754,5.754,5.754,90.0,90.0,120.0,hexagonal,0.6505416936478675,0.8056296294542171,2.0449558057013313,26.0,28.0,8.0,2.8878414630889893,1.1916921138763428,0.17278194427490234,14.674139345744804,5.906504362792851,0.4887011378535185,4.0067499036631675,1.0724072325676297,0.05863808096188881,21.892473891508544,14.60624627024711,0.0
5.638,5.638,5.638,90.0,90.0,120.0,hexagonal,0.6531963030714,0.8098831464156666,2.0459472049398166,26.0,28.0,8.0,2.830063819885254,1.167668104171753,0.17269682884216309,14.378483481351868,5.779477448951916,0.48846039505482425,3.8871075554239938,1.0405563141706613,0.05859475706937631,22.038282564522877,14.748492588520913,0.0
5.995,5.995,5.995,90.0,90.0,120.0,hexagonal,0.6452583489619698,0.7972107710876003,2.0430216195400623,26.0,28.0,8.0,3.0079073905944824,1.241605281829834,0.17294836044311523,15.288399376910137,6.1704354043461205,0.48917183385768814,4.259208543071526,1.1396211201200497,0.058722817889486106,21.60456086027251,14.32364620316885,0.0
4.345,4.345,4.345,90.0,90.0,120.0,hexagonal,0.6891603532642542,0.8691730971902433,2.060903298866576,26.0,28.0,8.0,2.1868369579315186,0.899878978729248,0.17142772674560547,11.083259936577472,4.3642532546910076,0.48487083226084843,2.640321554474328,0.7085070755027412,0.05795004971827232,24.043421356832994,16.72106456131969,0.0
3.836,3.836,3.836,90.0,90.0,120.0,hexagonal,0.7077924416656199,0.901226201011058,2.0698355715728756,26.0,28.0,8.0,1.9342243671417236,0.794461727142334,0.1706829071044922,9.786307895447921,3.807769284866928,0.4827641641848799,2.1963041844036164,0.5902472970368349,0.05757278794950749,25.092019585019866,17.701770294750048,0.0
6.898,6.898,6.898,90.0,90.0,120.0,hexagonal,0.6278210953883886,0.7698494306904,2.037054518215231,26.0,28.0,8.0,3.4580488204956055,1.4286227226257324,0.17346477508544922,17.59007128218669,7.159536849752841,0.49063247503968166,5.250236830086302,1.4035293926927688,0.05898602896403784,20.669363011792477,13.391364793695006,0.0
6.175,6.175,6.175,90.0,90.0,120.0,hexagonal,0.6415018270709324,0.7912620609911748,2.041689195943186,26.0,28.0,8.0,3.097604990005493,1.2788844108581543,0.1730632781982422,15.74719268573505,6.367577650708339,0.48949687035340417,4.451140127006339,1.1907255387380855,0.058781356304619274,21.40065816772911,14.122455578572914,0.0
4.465,4.465,4.465,90.0,90.0,120.0,hexagonal,0.6852156365583161,0.8625099628492688,2.0591216505294647,26.0,28.0,8.0,2.2464542388916016,0.9247317314147949,0.17157745361328125,11.389050507857423,4.495519073687137,0.4852943237946859,2.7490242957775086,0.7374679938778652,0.05802598761255502,23.821229449461363,16.511688946469196,0.0
4.264,4.264,4.264,90.0,90.0,120.0,hexagonal,0.6919116004199931,0.8738451648929745,2.062171430339687,26.0,28.0,8.0,2.1466076374053955,0.8831033706665039,0.17132139205932617,10.876857155212047,4.275661416809749,0.4845700723498747,2.5678001448657986,0.6891872297901974,0.0578961394366236,24.197452410454627,16.866819604563737,0.0
6.019,6.019,6.019,90.0,90.0,120.0,hexagonal,0.6447484488443269,0.7964015169256002,2.042844549115226,26.0,28.0,8.0,3.0198659896850586,1.2465758323669434,0.17296361923217773,15.34957168942197,6.19672032719662,0.4892149922305633,4.284633906437461,1.146391050815972,0.05873058950570049,21.57671080608818,14.296259812000834,0.0
5.475,5.475,5.475,90.0,90.0,120.0,hexagonal,0.6570584654297387,0.816100176295505,2.047413352292496,26.0,28.0,8.0,2.748891830444336,1.1339097023010254,0.17257118225097656,13.963042516777174,5.600994449243825,0.4881050128281804,3.721077279835912,0.9963596104761522,0.05853082226294054,22.250929892986644,14.95519404087575,0.0
6.333,6.333,6.333,90.0,90.0,120.0,hexagonal,0.6383279779748031,0.7862596518076646,2.0405799253076506,26.0,28.0,8.0,3.176353693008423,1.3116073608398438,0.17315912246704102,16.149916206638967,6.540634452903621,0.4897679588830262,4.621952710299918,1.2362093224581303,0.058830193667371335,21.229976568431038,13.95264878232813,0.0
8.313,8.313,8.313,90.0,90.0,120.0,hexagonal,0.6060384011506317,0.7365219307640657,2.0304386816373663,26.0,28.0,8.0,4.164011478424072,1.7216787338256836,0.1740427017211914,21.19702266324428,8.709800182123574,0.4922670984123282,6.937453588769199,1.8529680516297962,0.05928105694850866,19.552351523137016,12.23410216523036,0.0
4.098,4.098,4.098,90.0,90.0,120.0,hexagonal,0.697789428634265,0.8838962566701339,2.064937598054426,26.0,28.0,8.0,2.064194917678833,0.8487236499786377,0.17109012603759766,10.453871424263475,4.094141791118261,0.48391595326098563,2.421353903955582,0.6501788728165232,0.057778948377590955,24.528325031813544,17.177156834071486,0.0
7.219,7.219,7.219,90.0,90.0,120.0,hexagonal,0.62236830160085,0.7614210771949206,2.0353178491034334,26.0,28.0,8.0,3.618147373199463,1.4951038360595703,0.1736159324645996,18.40830613967062,7.511193580705264,0.4910600126709762,5.61903312537063,1.5017569555083448,0.05906314648529485,20.382896334957817,13.100451049998009,0.0
8.548,8.548,8.548,90.0,90.0,120.0,hexagonal,0.6029129203651883,0.731812538924187,2.0295592991035294,26.0,28.0,8.0,4.281305313110352,1.7703485488891602,0.1741199493408203,21.796077830706526,8.96728747532111,0.49248558767500866,7.232634413397914,1.9316092936297422,0.05932052854295265,19.39922814030084,12.068958449292383,0.0
3.016,3.016,3.016,90.0,90.0,120.0,hexagonal,0.74674127922725,0.9716449558218949,2.0913329547692547,26.0,28.0,8.0,1.5285823345184326,0.6246341466903687,0.1689293384552002,7.69744536065873,2.9131142672374377,0.4778043230521179,1.542998372811392,0.41637466774235643,0.05668783040588267,27.258768759034727,19.751919656785272,0.0
7.26,7.26,7.26,90.0,90.0,120.0,hexagonal,0.6216959721679526,0.7603859302126467,2.03510449838865,26.0,28.0,8.0,3.638598680496216,1.5035953521728516,0.17363452911376953,18.512817739490753,7.556110542057749,0.4911126119379178,5.666742131373484,1.5144643891988476,0.059072636449816654,20.347664928181413,13.064526666315027,0.0
4.142,4.142,4.142,90.0,90.0,120.0,hexagonal,0.6961988253513126,0.8811669028256605,2.0641807846886007,26.0,28.0,8.0,2.0860347747802734,0.8578362464904785,0.17115330696105957,10.565986751017743,4.142249436119546,0.4840946558986718,2.4598834447390856,0.660441050256647,0.057810956633120185,24.438735931790713,17.093336374064066,0.0
7.945,7.945,7.945,90.0,90.0,120.0,hexagonal,0.6111843587311397,0.744314426028021,2.031923214596727,26.0,28.0,8.0,3.980358839035034,1.645463228225708,0.17391252517700195,20.25894072603907,8.306594474028392,0.49189890354373705,6.48359014607217,1.7320561133865315,0.05921455981985324,19.8086333228969,12.507015435034493,0.0
7.995,7.995,7.995,90.0,90.0,120.0,hexagonal,0.6104661530869675,0.7432238981998515,2.0317109375126834,26.0,28.0,8.0,4.005309581756592,1.6558189392089844,0.17393112182617188,20.386396167836057,8.361378361448653,0.4919515028106786,6.5446488263306195,1.7483219007015842,0.059224057886461644,19.772930887083092,12.468914320652669,0.0
6.925,6.925,6.925,90.0,90.0,120.0,hexagonal,0.6273490277724575,0.7691174338353632,2.036900941293879,26.0,28.0,8.0,3.471513509750366,1.4342145919799805,0.1734781265258789,17.658895150796553,7.189114485975291,0.49067023861594744,5.280931123786311,1.4117039399798457,0.05899283925395598,20.64405726608548,13.365807125491282,0.0
8.463,8.463,8.463,90.0,90.0,120.0,hexagonal,0.6040296707135548,0.7334932351228821,2.0298685801195764,26.0,28.0,8.0,4.2388787269592285,1.7527446746826172,0.17409276962280273,21.579398275701674,8.874152358752564,0.4924087118233248,7.125391006563171,1.9030369874564979,0.05930663939076253,19.45372421396598,12.12797927045678,0.0
4.778,4.778,4.778,90.0,90.0,120.0,hexagonal,0.6755976069862162,0.8464348523535431,2.054921420734114,26.0,28.0,8.0,2.402045249938965,0.9895563125610352,0.17193198204040527,12.186686988943523,4.8379992216046075,0.48629708161445706,3.0395128960737177,0.8148330107367413,0.058205928084435754,23.281456773167182,15.999310217413147,0.0
8.163,8.163,8.163,90.0,90.0,120.0,hexagonal,0.6080974495186334,0.7396341299228149,2.031025577227543,26.0,28.0,8.0,4.089149475097656,1.69061279296875,0.17399120330810547,20.814651362014512,8.545448027976791,0.49212143890387455,6.751211176453401,1.803350652854171,0.05925474741799376,19.65440619897763,12.342933363228322,0.0
3.757,3.757,3.757,90.0,90.0,120.0,hexagonal,0.711002343029198,0.9068491207706193,2.071457734577349,26.0,28.0,8.0,1.8950625658035278,0.7781002521514893,0.170548677444458,9.58503087531622,3.7214555374308866,0.48238450537349375,2.129940850265725,0.5725782281643316,0.05750488610467836,25.272826417741932,17.869033464348767,0.0
8.44,8.44,8.44,90.0,90.0,120.0,hexagonal,0.6043345032297118,0.7339523632575521,2.0299554214687117,26.0,28.0,8.0,4.227398872375488,1.7479815483093262,0.17408514022827148,21.52076578455202,8.848952071057566,0.4923871326368872,7.096464826806861,1.8953311334249623,0.05930274087624723,19.469150371424934,12.144399658095178,0.0
4.134,4.134,4.134,90.0,90.0,120.0,hexagonal,0.6964862417064965,0.8816595330106394,2.0643149511140058,26.0,28.0,8.0,2.082063674926758,0.8561794757843018,0.1711421012878418,10.545601243546152,4.13350249593312,0.4840629614685916,2.4528626180861215,0.6585710550945498,0.05780527926617474,24.455089748349323,17.10860712540444,0.0
4.147,4.147,4.147,90.0,90.0,120.0,hexagonal,0.6960196114523258,0.8808597645790863,2.0640951602550417,26.0,28.0,8.0,2.0885167121887207,0.8588719367980957,0.17116045951843262,10.578726291538871,4.147717215925758,0.484114886385957,2.464274856941883,0.6616108542450309,0.057814580581539224,24.428719607025897,17.083939483803185,0.0
4.509,4.509,4.509,90.0,90.0,120.0,hexagonal,0.6838067428433444,0.8601401223182271,2.058492940273486,26.0,28.0,8.0,2.2683188915252686,0.9338445663452148,0.1716303825378418,11.501174622300177,4.543656059478416,0.4854440294005966,2.7892560156246926,0.7481876763430517,0.05805283982916853,23.742095991204852,16.436871223105936,0.0
7.318,7.318,7.318,90.0,90.0,120.0,hexagonal,0.6207537884446689,0.7589367488632248,2.0348092012433185,26.0,28.0,8.0,3.6675305366516113,1.5156073570251465,0.1736602783203125,18.660661574684408,7.619652858982693,0.4911854416921446,5.7344638799134495,1.5325033822152414,0.059085777239687894,20.298697469585054,13.014409878948314,0.0
5.979,5.979,5.979,90.0,90.0,120.0,hexagonal,0.645599860684969,0.7977531239372936,2.0431489175214117,26.0,28.0,8.0,2.9999351501464844,1.2382912635803223,0.17293739318847656,15.24761864616552,6.152911680026006,0.4891408137771841,4.242286682872306,1.1351156987382813,0.05871723225208724,21.623036190161233,14.341867905868467,0.0
6.788,6.788,6.788,90.0,90.0,120.0,hexagonal,0.6297710767067186,0.7728779282972047,2.0376911382876464,26.0,28.0,8.0,3.4031949043273926,1.4058408737182617,0.17340946197509766,17.309683527266447,7.039036364563401,0.49047602593800926,5.125809328729959,1.3703902420509755,0.05895781769793805,20.77222408490936,13.495219061549106,0.0
8.162,8.162,8.162,90.0,90.0,120.0,hexagonal,0.6081113560262695,0.7396551423102117,2.0310310138431373,26.0,28.0,8.0,4.088650226593018,1.6904058456420898,0.17399072647094727,20.81210119637024,8.544353642649996,0.4921200902047222,6.749974820620176,1.8030221190122562,0.05925450382942031,19.655119030680673,12.343682680192467,0.0
7.351,7.351,7.351,90.0,90.0,120.0,hexagonal,0.6202223027287274,0.7581200358506021,2.0346452032129045,26.0,28.0,8.0,3.683992385864258,1.5224418640136719,0.1736745834350586,18.744780366601272,7.655806327320059,0.49122590266671506,5.773116208369647,1.5427987437556616,0.05909307809948267,20.27117353853917,12.986174928365715,0.0
6.245,6.245,6.245,90.0,90.0,120.0,hexagonal,0.6400819134227396,0.7890214543679274,2.041192282592062,26.0,28.0,8.0,3.1324920654296875,1.293381690979004,0.17310619354248047,15.925613159428355,6.444246422720622,0.48961825327711556,4.5265485533534955,1.2108052579314728,0.05880322210896965,21.32477663346295,14.046555373395138,0.0
4.93,4.93,4.93,90.0,90.0,120.0,hexagonal,0.671242213008536,0.8392330627841282,2.053087878962715,26.0,28.0,8.0,2.4776451587677,1.0210366249084473,0.1720874309539795,12.574054274976037,5.004355633022646,0.48673675753812273,3.1841306251768517,0.8533450259347771,0.05828488453880625,23.03859853454794,15.715762562233499,0.0
6.418,6.418,6.418,90.0,90.0,120.0,hexagonal,0.636665725788615,0.7836482568822006,2.040006688118139,26.0,28.0,8.0,3.2187235355377197,1.3292112350463867,0.17320871353149414,16.366573356583448,6.633737093443638,0.48990822359487046,4.714739773111032,1.2609177455615943,0.05885546805739565,21.140429833040926,13.863689652750637,0.0
4.677,4.677,4.677,90.0,90.0,120.0,hexagonal,0.678601402272623,0.8514296164139974,2.0562095313064246,26.0,28.0,8.0,2.35182523727417,0.9686384201049805,0.17182302474975586,11.929297567858397,4.727473437395257,0.4859889038581454,2.944691368777862,0.7895840060056469,0.05815060717833784,23.449569371967332,16.159494429624818,0.0
4.848,4.848,4.848,90.0,90.0,120.0,hexagonal,0.6735678921265017,0.8430727541326827,2.0540630918596525,26.0,28.0,8.0,2.4368577003479004,1.0040535926818848,0.17200469970703125,12.365078964102878,4.914607770075605,0.48650275823519024,3.1058284784897796,0.8324926587309291,0.05824285879445416,23.16825901380636,15.893465422843786,0.0
6.526,6.526,6.526,90.0,90.0,120.0,hexagonal,0.6345972968102334,0.7804067731546788,2.039301832440038,26.0,28.0,8.0,3.2725629806518555,1.351578712463379,0.17326974868774414,16.641856708825653,6.752037486730573,0.4900808570863711,4.833527943897943,1.292551389960147,0.0588865799661679,21.029462536359766,13.7530926509094,0.0
6.266,6.266,6.266,90.0,90.0,120.0,hexagonal,0.6396602527582544,0.7883568456504814,2.041043279762856,26.0,28.0,8.0,3.142958641052246,1.2977313995361328,0.17311906814575195,15.979139480887433,6.467249522107776,0.4896546681542289,4.549254285041294,1.21685110093265,0.05880978237885333,21.30199412715296,14.024000430395208,0.0
8.951,8.951,8.951,90.0,90.0,120.0,hexagonal,0.5978178665758245,0.7241726262161361,2.028166589564173,26.0,28.0,8.0,4.482477188110352,1.8538126945495605,0.17424249649047852,22.82340098297224,9.408861984208546,0.49283220335716227,7.748352066833821,2.0690118152663204,0.059383165024257924,19.157092942311994,11.801187665991858,0.0
4.326,4.326,4.326,90.0,90.0,120.0,hexagonal,0.6897991160449802,0.8702560246848563,2.0611959549407253,26.0,28.0,8.0,2.1773996353149414,0.8959438800811768,0.171403169631958,11.0348450570608,4.343471217189734,0.4848013742545025,2.6232484957041486,0.7039584219936114,0.057937598100746834,24.079369114210557,16.75487031207818,0.0
5.066,5.066,5.066,90.0,90.0,120.0,hexagonal,0.6675028013184396,0.8330873109051442,2.0515534124645924,26.0,28.0,8.0,2.545307159423828,1.0492029190063477,0.17221784591674805,12.920654478160776,5.153220125770493,0.4871056267562901,3.3154502260392675,0.8883195512187962,0.05835115312930922,22.829872582806672,15.515950898978407,0.0
4.441,4.441,4.441,90.0,90.0,120.0,hexagonal,0.6859924622781939,0.8638188183861243,2.059467404148619,26.0,28.0,8.0,2.2345290184020996,0.9197611808776855,0.17154836654663086,11.327891465537208,4.469264463579184,0.48521205314639265,2.7271637286317927,0.7316435798433436,0.05801123275229274,23.864897791347037,16.552926197946864,0.0
6.845,6.845,6.845,90.0,90.0,120.0,hexagonal,0.6287552156223777,0.7712992513085182,2.037361777022791,26.0,28.0,8.0,3.4316186904907227,1.4176461696624756,0.17343807220458984,17.454974833559426,7.101476845103199,0.49055694788715015,5.190160051109605,1.3875292412044211,0.05897240917047017,20.718738074772848,13.441198417083132,0.0
6.531,6.531,6.531,90.0,90.0,120.0,hexagonal,0.6345026868421884,0.7802587268229774,2.0392743139370353,26.0,28.0,8.0,3.2750556468963623,1.352614402770996,0.17327213287353516,16.654601638685087,6.7575143013047025,0.49008760058213285,4.839051443062455,1.2940224685626531,0.05888779538632571,21.024295749751644,13.747961951312721,0.0
5.958,5.958,5.958,90.0,90.0,120.0,hexagonal,0.6460500385004853,0.7984684185522918,2.0433094577939714,26.0,28.0,8.0,2.989471673965454,1.2339420318603516,0.17292356491088867,15.194093552107425,6.129912373457775,0.489101701501766,4.220111035027295,1.1292112059026702,0.058710189744330746,21.64735090490986,14.365844075265072,0.0
3.877,3.877,3.877,90.0,90.0,120.0,hexagonal,0.7061635939243567,0.898384598793212,2.069018733770118,26.0,28.0,8.0,1.9545542001724243,0.8029528856277466,0.17075061798095703,9.890770576196795,3.852570953819784,0.4829556794645134,2.2310216808258065,0.5994911301718835,0.05760705052383005,25.000198678746866,17.61664916655845,0.0
6.481,6.481,6.481,90.0,90.0,120.0,hexagonal,0.6354533247961883,0.7817471907698198,2.0395935975274075,26.0,28.0,8.0,3.250129222869873,1.3422589302062988,0.17324447631835938,16.52715467880762,6.702745170437571,0.49000937603129663,4.783911717565992,1.2793381690010572,0.05887369702660449,21.07540896351235,13.798906708676832,0.0
6.512,6.512,6.512,90.0,90.0,120.0,hexagonal,0.6348627345443338,0.7808222436809275,2.0393954037384843,26.0,28.0,8.0,3.2655835151672363,1.348679542541504,0.1732616424560547,16.606171802892124,6.736702245840525,0.4900579292007812,4.818073337747397,1.288435882361683,0.05888244760017963,21.04367815719064,13.76727280863626,0.0
8.689,8.689,8.689,90.0,90.0,120.0,hexagonal,0.6010935685053929,0.7290792039371806,2.0290604092301163,26.0,28.0,8.0,4.351686954498291,1.7995505332946777,0.174163818359375,22.155511689496823,9.121782544617858,0.49260966799702477,7.4117145178673205,1.9793212855573785,0.05934294840882292,19.311761254210747,11.973212716324209,0.0
7.513,7.513,7.513,90.0,90.0,120.0,hexagonal,0.617660129136265,0.754190494235721,2.033858568328479,26.0,28.0,8.0,3.7648096084594727,1.5559933185577393,0.17374324798583984,19.15772945334731,7.833289616676252,0.4914201153446533,5.964125054430789,1.5936776217925632,0.05912812641177816,20.13850028446812,12.849789390464872,0.0
5.7,5.7,5.7,90.0,90.0,120.0,hexagonal,0.6517680646328459,0.8075926666306011,2.0454110584142415,26.0,28.0,8.0,2.8609437942504883,1.1805086135864258,0.1727428436279297,14.536505279518057,5.8473705638959705,0.4885905445230259,3.950901499982868,1.0575395007170365,0.058618177344127935,21.95986444888463,14.672020765574338,0.0
